Numero_Moradia;Nome_Area_Risco;Fonte_Risco;Area_Risco_Geologico;Area_Suscetivel_Alagamento
196321601;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911310;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909580;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054103;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38914825;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551699;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489535;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484049;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489711;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
113202568;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489789;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
196326883;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196322302;[Geológico] Setor S5R3;CPRM/SEDURB;Sim;Nao
94089405;[Geológico] Setor S16R3;CPRM/SEDURB;Sim;Nao
38911008;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916138;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196333274;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089177;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916207;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
110408083;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918675;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38916109;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489656;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
197054785;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070534;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
94089184;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372692;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201127358;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38916435;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070415;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
224372677;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113202722;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088738;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871244;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216517711;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328260;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193760;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220788935;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196332999;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489672;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
197071167;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
197071412;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38922242;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201195381;[Geológico] São Luís;CPRM/SEDURB;Sim;Nao
94088757;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916900;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
110408266;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911888;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518307;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196564729;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910651;[Geológico] Beira Rio;CPRM/SEDURB;Sim;Nao
223871407;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484076;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113193629;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193825;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484020;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326887;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054905;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
196321742;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193596;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909588;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004222;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004903;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197055241;[Geológico] Setor S15R3;CPRM/SEDURB;Sim;Nao
110407542;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911563;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
216518464;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
218927966;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196327397;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
38918778;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
99544425;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38922333;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004892;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518318;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909584;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38914827;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196329325;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070752;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
201194674;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054683;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551584;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484072;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216005134;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004869;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089160;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916457;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
38916594;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004923;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909539;[Geológico] Setor S11R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
101282517;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916997;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196325564;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220460672;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196765141;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38919648;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220788902;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201134027;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088954;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088792;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916431;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113201319;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918703;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
94089182;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216005136;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197055155;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
223489619;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
97551642;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871397;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090593;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
223489421;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
97551695;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916604;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918521;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38911264;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916597;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918495;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
196323312;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216005149;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197067640;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090871;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916975;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139502;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113195748;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054289;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326849;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
101282569;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216005155;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216005111;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004305;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004205;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911558;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
223871301;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071352;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38918800;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38918777;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38918558;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38916836;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518051;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196327092;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
197070838;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38916752;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915788;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
196326484;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909431;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911575;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
223489758;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
94091131;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090834;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916826;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220460669;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38919509;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918756;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
196327310;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916210;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326855;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
38916796;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113205320;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196327329;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
38916055;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918600;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
113202536;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089200;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38922254;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909644;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918534;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38918671;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
196327403;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
97468547;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916106;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909859;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94091036;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090460;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871403;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911544;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197070820;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94088837;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916085;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197068108;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196499519;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220789107;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489269;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282538;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
98718459;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216005132;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916673;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070425;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38916241;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909900;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918599;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38916104;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088863;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326851;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
216518247;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090591;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197067992;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916367;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326759;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38913911;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054849;[Geológico] Setor S13R3;CPRM/SEDURB;Sim;Nao
216518937;[Geológico] Setor S16R3;CPRM/SEDURB;Sim;Nao
94088690;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518206;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917585;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
197055280;[Geológico] Setor S15R3;CPRM/SEDURB;Sim;Nao
223489271;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196329891;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551590;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113206144;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196554391;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484015;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489967;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
224372358;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916555;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917552;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
197070209;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38911574;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38915905;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089154;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911927;[Geológico] Vila dos Italianos;CPRM/SEDURB;Sim;Nao
223871183;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197053832;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916920;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201138002;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489408;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
196327012;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
94088780;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918481;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94089270;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909704;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918776;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38911193;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909797;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909819;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871131;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220460691;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916867;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372657;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489440;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
196326502;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909833;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220789047;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871138;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071048;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38916405;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326722;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196335085;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071384;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
197071178;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38909683;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089796;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220789072;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220460664;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916119;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196322223;[Geológico] Setor S3R3;CPRM/SEDURB;Sim;Nao
38915820;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
113200841;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518505;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054989;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
97551626;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551715;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918620;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
94090894;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918582;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38909490;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
97551623;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089170;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918689;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38917407;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004231;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090917;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326503;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196186323;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220789088;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38919444;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196327386;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
94090863;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911297;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916460;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220789043;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916074;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372356;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38913874;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193574;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518344;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918751;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197071091;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
94091069;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916363;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
38916773;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489751;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
216004505;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916220;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911080;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328385;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216517607;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220460641;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196563736;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197067988;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201194955;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326857;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
38915847;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
94089264;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489796;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
201139226;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911116;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916556;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911263;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871229;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217483900;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916743;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551632;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113201525;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915845;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38918755;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
217484109;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551634;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489799;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
113201406;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909374;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326772;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918608;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38909860;[Geológico] Setor S12R2 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
97846952;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071140;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
110407801;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38919547;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909461;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
